transaction_id,transaction_amount,transaction_hour,distance_from_home_km,merchant_risk_score,transactions_last_24h,device_change_count,account_age_days,failed_attempts,international_transaction,actual_anomaly,transaction_datetime
TXN008716,47.86054148990881,19,3.628429084206479,0.11067204971414485,9,1,790,0,0,0,2026-01-03 19:15:00
TXN003140,27.82773794090587,20,3.577608344517324,0.2710574576691669,3,0,1243,0,0,0,2026-02-12 20:09:00
TXN004238,26.42349330058368,16,11.112833180004518,0.18686830063755167,9,0,107,0,0,0,2026-03-13 16:18:00
TXN000219,24.155538563582194,19,23.902921064159255,0.43241764069128497,9,0,1113,0,0,0,2026-01-03 19:04:00
TXN006619,12.99847358868924,20,10.373766919214818,0.25753215645176664,4,0,904,0,0,0,2026-01-26 20:10:00
TXN009607,1073.071561751104,5,130.70803049503814,0.6495304770737604,21,2,165,8,0,1,2026-01-31 05:46:00
TXN005269,13.897228576761222,9,9.423903016701885,0.2921833171645154,5,1,310,0,0,0,2026-01-28 09:51:00
TXN002544,27.09871168627319,9,1.527976723721421,0.27080848177120315,4,1,1344,0,0,0,2026-02-23 09:05:00
TXN002871,21.88387281558842,11,3.509996497185502,0.14315363237277212,6,0,2004,0,0,0,2026-02-08 11:56:00
TXN001245,21.714268862185417,11,6.383699133643711,0.39702636945436526,5,0,1190,0,0,0,2026-02-05 11:47:00
TXN000421,126.40438229577704,7,17.65340950124628,0.23720309200511325,1,0,918,1,0,0,2026-02-16 07:31:00
TXN006228,42.7777279355151,9,1.5409832814754545,0.3230639514813429,7,0,2171,0,0,0,2026-01-07 09:50:00
TXN002059,39.278011711060316,17,5.061305714782415,0.23000132027200632,4,0,2155,0,0,0,2026-03-04 17:21:00
TXN008494,23.082447790370733,13,8.564217929419023,0.2871902890459894,3,0,1018,0,0,0,2026-01-03 13:47:00
TXN006435,36.15711404519171,12,3.286230357111581,0.18156399954063707,6,2,1557,0,0,0,2026-01-01 12:46:00
TXN003423,43.675983663325844,14,12.89539465498552,0.34704991702860416,2,1,2352,0,0,0,2026-02-07 14:37:00
TXN004511,15.30920524686274,11,6.543253699814077,0.044972160447051546,4,0,874,1,1,0,2026-02-13 11:14:00
TXN001167,81.43273418459626,15,3.8975193301401796,0.19629569471166547,2,1,328,0,0,0,2026-03-28 15:50:00
TXN000255,12.334614810466977,16,15.064898461966648,0.2163465435564027,4,1,512,0,0,0,2026-03-21 16:00:00
TXN000416,20.358199432181173,10,5.151040340224749,0.16135588737690235,7,0,2039,1,0,0,2026-02-12 10:25:00
TXN009176,25.9093719197296,15,10.740207835898426,0.32829964947270934,6,0,2386,0,0,0,2026-03-23 15:10:00
TXN003470,28.72808942303286,21,1.4626592402586063,0.2637962642172384,3,1,1382,0,0,0,2026-02-09 21:33:00
TXN003051,13.577474010970064,21,19.46646023032846,0.3496372089520376,3,0,2384,0,0,0,2026-03-19 21:23:00
TXN000760,52.20620834432423,21,2.941062467379725,0.1736852213189183,3,0,1347,0,0,0,2026-01-10 21:30:00
TXN001386,40.22707101272966,10,3.486148776235046,0.24619793153865713,2,1,1248,0,0,0,2026-01-30 10:05:00
TXN000655,176.38760454993457,12,0.5407684496814942,0.280109315443821,6,1,1861,1,0,0,2026-03-13 12:42:00
TXN001202,25.050314898958927,15,6.438855912164993,0.2684072465669422,5,0,1312,1,0,0,2026-02-25 15:27:00
TXN002414,18.24011275445697,8,17.64653295477189,0.43768633018661696,5,0,1436,2,0,0,2026-03-28 08:48:00
TXN005580,33.45473910125557,19,7.410602142261723,0.34621978383310814,1,0,1504,0,0,0,2026-02-01 19:07:00
TXN005994,46.39610266165578,9,13.673793550852746,0.22273004419085488,5,0,2033,0,0,0,2026-03-30 09:02:00
TXN005295,78.24022515538823,12,4.685753498399466,0.37964339299798233,6,1,1159,0,0,0,2026-01-09 12:37:00
TXN003056,18.974541109042647,20,3.21000734703281,0.28140245521556034,5,2,1068,0,0,0,2026-03-14 20:31:00
TXN002831,10.940630945156268,19,6.968678469262279,0.2513942190945563,2,1,557,0,0,0,2026-02-02 19:00:00
TXN002971,9.554710375951826,8,6.252407128474993,0.34280457103814366,4,0,1940,0,1,0,2026-03-27 08:43:00
TXN000329,49.68374817241286,20,8.081974014856964,0.3675286101113647,3,0,2127,0,0,0,2026-01-09 20:25:00
TXN004271,30.38992737665682,7,5.882420381980887,0.2937825093827413,5,0,2098,0,0,0,2026-02-17 07:46:00
TXN005995,58.04934110692926,20,8.24914799639237,0.4883144897501823,2,0,1738,1,0,0,2026-01-19 20:08:00
TXN004393,40.887366856008335,15,3.8290428020533573,0.28962423161831863,7,0,2365,0,0,0,2026-01-10 15:12:00
TXN002064,30.966496457061066,18,8.026927607395036,0.2526139000388519,5,0,1609,0,0,0,2026-01-18 18:10:00
TXN008302,24.240456226204753,16,8.177886953204084,0.5021647957759403,1,0,875,1,0,0,2026-03-15 16:44:00
TXN009014,36.47859663722073,16,23.174320827523204,0.4451884425615136,3,1,2463,0,0,0,2026-03-26 16:38:00
TXN009330,49.12634247906601,10,9.191578418165902,0.21729085042607438,3,0,1110,1,0,0,2026-02-06 10:03:00
TXN005170,15.907001200322783,11,9.964151654435994,0.4646602083407406,3,0,623,0,0,0,2026-02-12 11:45:00
TXN004430,24.19538871346518,18,3.643959523069452,0.34146098938103314,2,0,593,0,0,0,2026-02-15 18:18:00
TXN001282,29.99091811566928,19,3.6053324509137505,0.359193034180549,5,0,426,0,0,0,2026-02-26 19:44:00
TXN003382,71.79799754524973,18,9.975119760056243,0.37236800729674946,3,0,2096,0,0,0,2026-01-01 18:48:00
TXN002637,37.483960981451155,14,8.221362592353143,0.26286321545776775,2,0,821,0,0,0,2026-03-04 14:01:00
TXN003329,16.282544407238497,16,4.990811400355743,0.5477182574738332,3,1,502,1,1,0,2026-02-21 16:08:00
TXN006437,13.81191925048226,15,4.002624579000895,0.3055822650338187,3,2,158,0,0,0,2026-03-21 15:35:00
TXN005019,36.63343139130529,8,21.91464227051443,0.22742014097815433,2,0,449,1,0,0,2026-03-29 08:38:00
TXN007325,45.08329440659382,22,11.62347990087049,0.149794933072757,5,0,1882,1,1,0,2026-02-13 22:48:00
TXN003796,26.79868491838925,21,3.4069038999139942,0.2908028182837282,4,1,134,1,0,0,2026-02-11 21:18:00
TXN002664,17.878051678017833,16,3.8087414249703353,0.39174889033385335,4,0,702,0,0,0,2026-01-15 16:43:00
TXN008283,55.94335502563682,18,6.251351445787202,0.37541948355914195,3,0,837,0,0,0,2026-01-01 18:52:00
TXN001283,52.47152491311463,10,6.6435495413631465,0.14679823218038882,6,0,2084,0,0,0,2026-01-08 10:40:00
TXN004149,23.698014335182123,7,0.23642390570758362,0.31301405237769564,3,0,1504,0,0,0,2026-01-04 07:53:00
TXN001363,35.79210146049307,14,3.138780715161707,0.1894867348800106,3,1,860,0,0,0,2026-01-24 14:10:00
TXN001438,94.13920813907193,19,13.502264095077553,0.222761188308716,4,0,2357,1,0,0,2026-03-26 19:13:00
TXN009629,538.0357939463887,0,136.13694352018868,0.7618452637612017,15,2,133,4,1,1,2026-02-07 00:40:00
TXN003442,22.21616845879266,14,2.33308965341423,0.2528777477347831,4,0,2320,0,0,0,2026-03-12 14:03:00
TXN000057,19.192289501372045,8,5.804549368087638,0.4632876184096406,4,0,1435,0,1,0,2026-01-13 08:09:00
TXN004598,76.65600883227071,14,5.122409581313326,0.39369884858655607,5,0,242,1,0,0,2026-01-28 14:00:00
TXN008480,13.790624818282494,10,5.544841543063765,0.3445867121198489,5,1,875,0,0,0,2026-03-05 10:53:00
TXN005366,12.511643182908541,12,3.0236741080181453,0.323366198970464,8,0,1133,0,1,0,2026-01-03 12:09:00
TXN001845,36.7414907561598,9,24.297773851911952,0.10485021747539869,4,0,80,0,0,0,2026-01-24 09:46:00
TXN005516,12.33782371201537,18,22.069316926456818,0.443736270436765,5,0,270,1,0,0,2026-01-06 18:12:00
TXN008574,72.93243080399078,14,2.53087658454441,0.34407289115187284,4,1,938,0,0,0,2026-03-24 14:17:00
TXN006264,40.46307546633421,8,3.9693886569778414,0.24289303194937475,8,1,136,0,0,0,2026-02-11 08:02:00
TXN002881,7.730315666711049,18,7.502476914530876,0.32387768782475873,4,2,690,0,0,0,2026-03-12 18:23:00
TXN001744,70.4723825856216,21,6.249202293969864,0.39289533017954015,3,0,1132,0,0,0,2026-01-21 21:15:00
TXN008399,51.399686899270776,12,7.383347356905352,0.06571145814848708,5,0,2005,0,0,0,2026-02-28 12:18:00
TXN004170,20.847153211032342,10,2.7477407684550155,0.40675162969452927,4,0,145,1,0,0,2026-02-26 10:50:00
TXN005198,26.602845070073347,19,10.787629162868695,0.19058955203129324,7,0,1787,1,0,0,2026-02-26 19:37:00
TXN008994,10.189514926319262,16,20.68943891369532,0.21572444928974638,1,0,1094,0,0,0,2026-01-23 16:50:00
TXN000741,10.00847015155291,11,10.366824707586542,0.24938684254844656,5,0,1047,0,1,0,2026-01-09 11:53:00
TXN009067,18.48980314135156,7,1.0868668611429884,0.2285186699931684,6,0,2480,0,0,0,2026-03-31 07:28:00
TXN001625,111.90424547964705,9,2.331593560873994,0.47781705698341054,7,0,1711,0,0,0,2026-02-15 09:01:00
TXN000525,20.16365140832525,11,11.459570614680093,0.4237172397360205,5,2,523,0,0,0,2026-03-25 11:28:00
TXN008000,127.81136044696261,11,16.412239826280622,0.17440956275158773,6,0,1361,1,0,0,2026-01-05 11:31:00
TXN004420,7.8308726705256895,17,18.741402320638684,0.396938212790658,3,0,1749,0,0,0,2026-02-03 17:27:00
TXN005427,61.9631285385576,20,3.3586648921238047,0.43615973962333426,3,1,1809,0,0,0,2026-01-09 20:20:00
TXN006690,21.07637863169652,9,29.580791806111513,0.08684977685505635,3,0,1088,0,0,0,2026-01-25 09:34:00
TXN007383,27.02493179439374,10,4.462607226016461,0.38615920582157137,2,0,482,0,0,0,2026-02-13 10:03:00
TXN000436,34.749375730963756,21,6.272389865401841,0.0,5,0,1172,0,0,0,2026-01-17 21:07:00
TXN002961,19.37659307348744,8,17.921806366458256,0.3599341390687839,8,0,1401,0,0,0,2026-02-28 08:28:00
TXN000309,47.257591030241244,21,3.365144690801334,0.28311663559413813,3,1,1792,0,0,0,2026-02-02 21:36:00
TXN001566,27.58127465316494,19,11.887841518425644,0.15745639664791009,1,0,194,0,0,0,2026-01-14 19:06:00
TXN002632,44.74904559126495,8,6.590799403800401,0.3922796719681238,6,0,656,1,0,0,2026-03-10 08:57:00
TXN005598,27.66486920108784,9,3.987381676627747,0.24001564015925597,2,0,2068,0,0,0,2026-01-07 09:23:00
TXN009478,93.13194325946844,20,17.22537436444287,0.2998196190109847,3,1,2030,0,0,0,2026-03-22 20:18:00
TXN000402,22.43015446580195,12,10.237661317930812,0.35020969690026976,2,0,1374,0,0,0,2026-03-29 12:11:00
TXN003827,15.41725491543732,11,6.356901909955208,0.3266090738176704,7,0,1166,0,0,0,2026-02-19 11:06:00
TXN000882,23.45151967277678,15,15.625970046642678,0.4371736750661235,5,0,1084,1,0,0,2026-02-08 15:34:00
TXN003998,26.891397153851795,12,20.136655624148666,0.2624983921276081,8,0,622,0,0,0,2026-03-10 12:14:00
TXN007119,19.176384718304718,7,3.0990061426086664,0.4259796480175898,4,0,1307,1,0,0,2026-01-31 07:37:00
TXN003266,116.95524423407916,14,12.644824034306328,0.15310698825271601,5,1,1041,0,0,0,2026-01-11 14:24:00
TXN008407,125.69365693933341,9,8.474324917238027,0.14367437953054,4,0,438,0,0,0,2026-03-20 09:57:00
TXN005010,30.20494750797508,14,6.928690867720402,0.2919553053745858,2,1,1506,0,1,0,2026-02-05 14:50:00
TXN005737,48.258664840178184,20,1.6839626556898954,0.0,2,0,1638,0,0,0,2026-02-24 20:59:00
TXN005555,31.774916827568923,21,9.721169335173897,0.08662140191498388,1,0,1930,1,0,0,2026-03-27 21:09:00
TXN000289,39.75138622303605,14,4.245930186409263,0.19994875843211501,3,0,1146,0,0,0,2026-03-13 14:13:00
TXN005565,33.80029450005175,17,8.456411904849059,0.3563926679779047,3,0,2137,0,0,0,2026-01-13 17:40:00
TXN008325,34.56226989536707,20,3.9836449144568564,0.2803726644535905,3,0,813,1,0,0,2026-02-20 20:15:00
TXN002624,82.83067339176071,16,1.1435628513447293,0.26847523419061015,4,0,468,0,0,0,2026-03-08 16:54:00
TXN008860,10.178987137486631,17,7.318091413123235,0.08467048839242597,5,0,2331,0,0,0,2026-01-12 17:43:00
TXN000477,48.17123342521728,9,16.437791990777345,0.273196300735734,5,2,349,0,0,0,2026-02-11 09:06:00
TXN008592,11.431103730761722,22,16.480650550484846,0.4140245539044508,4,0,1522,0,0,0,2026-03-20 22:42:00
TXN009714,275.6805311455369,1,74.36850008746326,0.7373417181136099,13,6,220,4,1,1,2026-01-05 01:41:00
TXN006523,26.059891604765493,7,2.9038237631623502,0.3913427724781098,3,0,654,0,0,0,2026-03-31 07:13:00
TXN003112,27.54882037606568,9,4.243900189168191,0.6222472097493821,3,0,1446,1,0,0,2026-02-16 09:36:00
TXN009471,43.29474997236114,10,3.554664843295518,0.1260115694751897,4,0,530,0,0,0,2026-03-22 10:48:00
TXN000738,62.7243129964136,12,2.615275107960255,0.2803196498454422,5,0,37,0,0,0,2026-03-08 12:55:00
TXN003134,87.50621748797808,10,12.30775233500485,0.3231475883096069,6,0,2259,1,0,0,2026-03-16 10:54:00
TXN008048,20.918639435913537,10,4.399248149999982,0.20888730403025274,1,1,514,1,0,0,2026-02-18 10:18:00
TXN006552,70.24168636654939,11,4.244379380966973,0.2651367798707379,4,0,1461,0,0,0,2026-02-02 11:14:00
TXN005408,69.94252317987696,19,6.934803661091569,0.09272823033309158,4,1,2036,0,0,0,2026-02-18 19:35:00
TXN005564,53.8142093209457,9,6.201688305517127,0.3546433527684677,3,0,842,0,0,0,2026-03-20 09:58:00
TXN005329,45.11128709387154,21,14.210190859016828,0.3245397688702303,5,0,1105,0,0,0,2026-02-01 21:58:00
TXN006719,102.9228332346888,9,12.655269661163077,0.2182503455207962,2,0,734,0,0,0,2026-03-07 09:35:00
TXN005119,11.839268161775323,19,16.87035676002033,0.2527272462888334,2,2,1219,0,1,0,2026-03-12 19:25:00
TXN004620,30.914267465881416,9,5.15390783262239,0.4241091951875426,2,0,2354,0,0,0,2026-02-15 09:10:00
TXN003690,30.00564762690749,19,6.081695133201381,0.38083189713239357,3,1,1813,1,0,0,2026-01-16 19:58:00
TXN007717,20.81882599589881,12,9.820827818232944,0.25136704293671985,2,2,2211,0,0,0,2026-03-06 12:17:00
TXN001840,28.92551399293991,12,26.104646106070923,0.31385381834034015,3,2,2218,0,0,0,2026-03-30 12:36:00
TXN001996,66.3934000633339,12,2.919130292274032,0.3284391673306187,7,0,2295,0,0,0,2026-03-22 12:21:00
TXN002400,34.64224250612389,21,5.860073666128827,0.2726261664570247,2,1,239,0,0,0,2026-01-19 21:26:00
TXN006511,90.76823804790732,22,17.300874693800647,0.030803298238433474,5,0,127,0,0,0,2026-03-03 22:59:00
TXN009357,50.86743757126212,13,25.092281870909773,0.3261402961584928,2,0,1254,0,0,0,2026-03-29 13:01:00
TXN004120,16.846210827987594,19,3.59641950442059,0.0,5,0,607,0,0,0,2026-01-28 19:18:00
TXN005895,44.39494948386479,10,3.6182333018917423,0.31375650817852346,2,1,966,0,0,0,2026-02-21 10:01:00
TXN000801,60.93967703877315,20,3.2202428446559486,0.34917660561611563,5,0,2115,0,0,0,2026-01-31 20:47:00
TXN008424,18.827171068265525,9,8.002348529882182,0.3800042183511759,7,0,894,0,0,0,2026-02-23 09:46:00
TXN007681,46.819935575581106,8,3.8721363686778543,0.47088057978311604,5,0,1209,0,0,0,2026-03-15 08:03:00
TXN001406,20.248550129172177,8,2.2450652345396933,0.2501851834155571,5,0,1554,0,0,0,2026-01-03 08:00:00
TXN005432,22.17159665333355,15,8.069352149826521,0.2925504493936375,1,0,327,0,0,0,2026-01-23 15:08:00
TXN000070,21.773032429524786,12,9.992420195174583,0.2477615161716348,5,0,252,0,0,0,2026-03-20 12:10:00
TXN009544,138.63258822261605,23,244.51374783851875,0.8083108233992368,14,5,112,4,1,1,2026-02-20 23:47:00
TXN002760,49.63827926909141,19,26.061796550018574,0.30708017965225004,2,0,113,2,0,0,2026-02-23 19:04:00
TXN008295,58.765685719779285,12,11.28225138076534,0.05052860889417371,5,1,209,0,0,0,2026-03-23 12:37:00
TXN001587,37.13971977996647,22,3.7143778543487715,0.42298114526861424,2,0,1256,0,0,0,2026-03-12 22:43:00
TXN006667,14.661442548996796,11,13.64760715481357,0.3372001370148432,1,0,1238,1,0,0,2026-03-12 11:16:00
TXN008015,25.911807779810196,16,1.1147791522965964,0.3416494461242938,3,1,1775,0,0,0,2026-01-22 16:20:00
TXN001075,63.28026002952328,16,3.8002471592839804,0.20485133704312702,8,1,843,0,0,0,2026-03-26 16:49:00
TXN003064,23.474955440131396,22,3.355237015200344,0.15961850995919927,5,1,1103,0,0,0,2026-02-28 22:42:00
TXN006488,13.269453304357281,17,2.632184092668556,0.40733987526621007,4,0,1244,0,0,0,2026-03-29 17:02:00
TXN004706,30.458690625973972,20,7.679820359656303,0.08821607481679661,1,1,2034,0,0,0,2026-03-16 20:18:00
TXN009070,53.04491952308096,18,3.0625683831871493,0.2522284099216139,2,1,1858,0,0,0,2026-02-01 18:13:00
TXN002604,15.282626672132217,8,7.28173145373137,0.3913673589077804,5,0,49,0,0,0,2026-01-25 08:52:00
TXN007739,37.95895332334375,11,12.39413208604893,0.23129177974343873,4,0,1909,0,0,0,2026-01-25 11:55:00
TXN001580,19.557051578333567,11,4.100296704175762,0.3584171654140468,2,0,931,1,0,0,2026-02-11 11:41:00
TXN005059,30.26424676381338,7,5.578598945892146,0.26276140953199745,3,1,681,0,1,0,2026-03-15 07:59:00
TXN005754,13.716771426545426,20,10.132537315232948,0.17180757055750323,3,0,492,0,0,0,2026-02-03 20:30:00
TXN003549,16.07833699697148,20,3.394266572551113,0.5195766969883575,1,0,1571,1,0,0,2026-03-06 20:17:00
TXN000410,46.264977165322385,7,3.299058470043731,0.32045074942587704,3,0,2477,0,1,0,2026-02-17 07:33:00
TXN004098,22.568799702208317,10,5.088848887697845,0.12656556253886717,5,0,825,0,0,0,2026-01-05 10:20:00
TXN006462,14.510137993593966,11,10.539883798086812,0.5036729441502563,2,2,2368,0,0,0,2026-03-20 11:09:00
TXN005602,30.959148505353177,11,2.8906617226571356,0.16799837568402473,5,3,2420,0,0,0,2026-03-18 11:44:00
TXN005232,46.016612658842206,18,4.872887310528848,0.2243254648619351,4,2,1879,0,0,0,2026-01-07 18:26:00
TXN003778,14.902239589512297,8,20.666962772101826,0.22909078156789375,4,0,1030,1,0,0,2026-02-10 08:04:00
TXN002727,63.90841053673122,9,6.921242569341015,0.330452722400715,4,1,2473,0,0,0,2026-01-01 09:43:00
TXN000478,40.540951056425264,14,2.664917981579819,0.26352488232579924,3,0,1508,1,0,0,2026-02-13 14:15:00
TXN001330,48.9086207548194,19,5.980156614262841,0.5715159370165845,6,0,1817,0,0,0,2026-03-30 19:21:00
TXN004036,61.6736683731228,14,10.443841510123159,0.17862697274106631,2,0,1901,0,0,0,2026-01-22 14:08:00
TXN009643,228.4450681080388,4,91.57017703019267,0.9980358831217124,20,7,79,5,1,1,2026-02-16 04:22:00
TXN001778,32.32775282565913,18,12.737148098587229,0.32023031612577807,4,0,207,1,0,0,2026-03-16 18:47:00
TXN006097,15.749831326653817,19,14.460883498212567,0.25152244301004967,3,0,931,1,0,0,2026-03-09 19:04:00
TXN000752,13.755035927733406,11,0.7737848812494448,0.08906127576236397,3,0,1002,0,0,0,2026-01-24 11:24:00
TXN005793,40.179235588388295,13,6.340279188347542,0.39032572149874833,7,0,819,0,0,0,2026-02-24 13:31:00
TXN004061,53.916424630576174,19,6.3051226927563135,0.5238725736114145,1,0,1366,1,0,0,2026-03-28 19:11:00
TXN009042,40.132344631013865,11,12.922006163991307,0.29749187209595085,2,1,1711,0,0,0,2026-01-05 11:20:00
TXN006031,11.449545977700227,13,2.136767668389567,0.39615725200645274,4,0,2285,1,0,0,2026-02-16 13:29:00
TXN005899,33.93348201317397,20,9.818703894729435,0.14094050629300878,4,0,518,1,0,0,2026-01-26 20:46:00
TXN009339,33.82847367959143,11,5.7086834721904625,0.2290374778321876,3,0,851,0,0,0,2026-01-02 11:36:00
TXN009161,23.290429981016686,7,0.9534438633429636,0.17008874834114013,4,0,961,1,0,0,2026-03-25 07:56:00
TXN009997,622.1395856095187,3,186.75430614637978,0.6788187286134553,23,3,62,5,0,1,2026-03-31 03:45:00
TXN005152,19.030709846391073,21,1.685542899202657,0.41825364859317415,1,0,2271,0,0,0,2026-02-02 21:04:00
TXN000469,23.457124234293314,17,9.886603370136378,0.3405958952950137,6,0,1285,1,1,0,2026-02-24 17:38:00
TXN001546,44.911921261663785,10,1.1783737282305786,0.47576435998251343,4,1,1875,0,0,0,2026-03-04 10:43:00
TXN006312,72.81223343332448,10,5.113196441736576,0.3050601385931867,3,0,1871,0,0,0,2026-01-21 10:16:00
TXN002684,53.288255392758074,14,7.311418660419058,0.35526603214171676,4,1,1102,0,0,0,2026-03-08 14:27:00
TXN008967,26.149947805606928,13,0.926903625791518,0.20666872908096023,2,0,915,0,0,0,2026-02-06 13:50:00
TXN006182,27.15227789999811,18,8.044851194502257,0.29459569571682753,3,0,2192,0,0,0,2026-02-12 18:45:00
TXN001026,43.97452044048623,12,8.37473956533614,0.4741674210170539,9,0,1295,0,0,0,2026-03-20 12:57:00
TXN005113,32.267761975545426,8,6.269506661548786,0.21437281448863438,5,0,717,0,0,0,2026-03-28 08:45:00
TXN008563,60.534301931893076,22,12.089416484781463,0.12133644612184202,3,0,2061,0,0,0,2026-03-16 22:14:00
TXN005369,24.100293591000572,7,2.618826728357894,0.6235614448390423,4,3,1484,0,0,0,2026-01-31 07:41:00
TXN002355,72.80346793232957,15,3.1432089408496418,0.17959430694937928,2,1,1617,1,0,0,2026-03-30 15:52:00
TXN007279,31.384521515851674,17,6.346437338741006,0.20808372037780432,3,0,2393,0,0,0,2026-02-12 17:09:00
TXN003603,125.50904933921265,9,4.279994598893565,0.2264461798100722,3,0,1532,0,0,0,2026-02-04 09:48:00
TXN000774,62.31239684394232,19,10.242373047030929,0.4235317792869435,3,0,950,0,0,0,2026-01-07 19:06:00
TXN006774,15.497588201225934,12,8.519450142737062,0.5648207456152572,5,1,1652,0,0,0,2026-02-18 12:31:00
TXN008810,54.52993329641712,11,6.826389163836856,0.32763326133692916,1,1,623,0,0,0,2026-03-04 11:43:00
TXN003383,38.02231103421687,22,3.232647363131404,0.1870080484033757,4,0,2344,0,1,0,2026-02-26 22:25:00
TXN000642,97.98985877597093,10,17.276639962828938,0.02773226359276104,6,0,1903,1,0,0,2026-02-22 10:09:00
TXN004234,45.96655728993234,12,6.124445189010674,0.13516240085255468,4,0,1930,1,0,0,2026-01-15 12:59:00
TXN003816,10.324098326204561,10,4.358023812638495,0.31290812487681885,7,0,2240,0,0,0,2026-03-03 10:39:00
TXN004105,31.79421244817382,17,3.541821207171622,0.3507967227980765,4,0,1849,0,0,0,2026-01-25 17:07:00
TXN009926,152.08473428746981,0,114.66582744436413,0.6623117167653949,18,2,366,5,1,1,2026-02-22 00:01:00
TXN001109,22.077305391821643,17,20.860162591857865,0.2523350943182746,4,1,883,0,0,0,2026-01-29 17:26:00
